,order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
17,ORD440266,ID1899732699,2019-07-07,Thompson,"[('Olivia x460', 2), ('Alcon 10', 2), ('pearTV', 1)]",26660.0,89.87,-37.79821,144.91648999999995,25,20084.87,Winter,True,3.1345,"nice device the only complaint is those regarding the wp7 system, but is a great phone for its price. i cannot erase the phone messages with one option i have to erase one by one these messages.",1.0
18,ORD226188,ID0846545709,2019-10-04,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1), ('Thunder line', 2)]",11100.0,96.27,-37.8186271,144.9679277,10,10086.27,Spring,True,0.1428,"a great day-to-day phone. i love this phone: standard android, great hardware features, acceptable display. cheap. a perfect day-to-day phone that i don't fret about. if i lost it, it would not be the end of the world. this version, dual sim, larger display, is best.",1.0
19,ORD458556,ID1492410203,2019-11-29,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1)]",4675.0,82.95,-37.8040912,144.9634073,5,4524.2,Spring,False,1.7025,no issues works great.,1.0
20,ORD316520,ID3394725167,2019-01-26,Thompson,"[('iStream', 2), ('Thunder line', 1)]",2480.0,76.82,-37.81848170000001,144.9566011,10,2308.82,Summer,False,1.0587,five stars it look very cool to me,1.0
21,ORD019914,ID0233314776,2019-05-18,Bakers,"[('Toshika 750', 2), ('Candle Inferno', 2), ('iStream', 2)]",9800.0,68.2,-37.804565999999994,144.9774159,25,7418.2,Autumn,False,1.6795,five stars in great condition. works properly and having fun with it already.,1.0
22,ORD095961,ID3114181724,2019-06-25,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Candle Inferno', 2), ('iStream', 2)]",6835.0,78.42,-37.8105079,144.9637216,15,5888.17,Winter,True,1.036,easy to install,1.0
23,ORD355165,ID0723967205,2019-02-24,Bakers,"[('pearTV', 1), ('iAssist Line', 2)]",10760.0,75.09,-37.80389260000001,145.0038247,15,9221.09,Summer,False,1.0162,five stars very happy. product was just as described.,1.0
24,ORD041515,ID5619579755,2019-08-27,Bakers,"[('Olivia x460', 1), ('Toshika 750', 2), ('Lucent 330S', 1), ('Candle Inferno', 2)]",11955.0,71.56,-37.8184346,145.01431159999996,25,9037.81,Winter,False,1.9229,i recommend it to others if camera is not an issue everything is perfect about the phone except for the camera make me look like my face was painted,1.0
25,ORD326666,ID0710001172,2019-12-24,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 1), ('iStream', 2)]",9370.0,93.72,-37.8140479,144.93599430000003,15,8058.22,Summer,True,0.9859,"great camera and never crashes. phone works good in general, but after less that 4 or 5 weeks it has a big yellow spot on the screen.",1.0
26,ORD287569,ID0310944926,2019-07-01,Bakers,"[('pearTV', 2), ('Thunder line', 2), ('Universe Note', 1), ('Candle Inferno', 2)]",21290.0,78.86,-37.8038968,145.00363159999995,25,16046.36,Winter,True,1.0034,"that it works i love it for what i use it for, the battery last more then 2 days with light use",1.0
27,ORD192980,ID1327098169,2019-01-13,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2), ('Lucent 330S', 2), ('iStream', 1)]",11420.0,71.92,-37.8144235,144.96561210000004,15,9778.92,Summer,False,0.5793,this thing is awesome. we watch it more then the regular cable. going to by more on black friday as christmas gifts.,1.0
28,ORD452116,ID0122754904,2019-06-19,Thompson,"[('Candle Inferno', 2), ('iStream', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",6690.0,61.49,-37.814260499999996,144.943144,10,6082.49,Winter,False,0.3878,"and it works great thus far i just bought it, and it works great thus far! i'm really happy with physical condition and seems to be a great deal.",1.0
29,ORD186109,ID0387153038,2019-03-24,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Thunder line', 1), ('iAssist Line', 2)]",9940.0,53.51,-37.798676,144.94880859999995,0,9993.51,Autumn,False,1.5656,claim hello informed that the package arrived and without the cell phone only the charger and the headphones,0.0
30,ORD406836,ID6167289287,2019-08-31,Nickolson,"[('iStream', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]",9800.0,66.97,-37.8104156,144.9614858,15,8396.97,Winter,False,1.1542,"great phone great price for the price, this phone is emaculant. always been a olivia guy but google really has a nice product. being released in 2016, this phone still competes with new ones today.",1.0
31,ORD456396,ID0838386029,2019-11-04,Thompson,"[('iAssist Line', 2), ('Alcon 10', 1)]",13400.0,104.22,-37.8029575,144.9482791,5,12834.22,Spring,True,1.0867,five stars love it,1.0
32,ORD305500,ID2457712025,2019-02-21,Bakers,"[('Lucent 330S', 1), ('iStream', 1), ('iAssist Line', 2)]",5830.0,80.98,-37.803731899999995,144.9797286,0,5910.98,Summer,False,1.5315,five stars excellent item.,1.0
33,ORD009406,ID2069174451,2019-06-29,Bakers,"[('iStream', 1), ('iAssist Line', 2), ('pearTV', 2), ('Toshika 750', 1)]",21540.0,55.89,-37.8002284,144.9848519,25,16210.89,Winter,False,1.4198,"ehhh.... phone isn't green, it's black. and windows phones are terrible. half of the apps available on ios and android aren't available on windows. but it made calls and texts and emails, so it did what i needed until i could upgrade.",0.0
34,ORD276378,ID0777706221,2019-04-08,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1), ('Candle Inferno', 2), ('Olivia x460', 1)]",5495.0,66.71,-37.805754,144.95436850000004,10,5012.21,Autumn,True,1.0027,"we had this phone for approx 45 days; would ... we had this phone for approx 45 days; would no longer charge. discovered that the charging port was broken (phone used by aged parent; not mistreated). bought in ""like new"" condition...no refund from this vendor. this was the fastest $119 i've ever lost on a product.",0.0
35,ORD234649,ID4315827366,2019-10-22,Bakers,"[('Thunder line', 2), ('Universe Note', 1), ('Olivia x460', 2)]",10260.0,74.57,-37.81219820000001,145.00032990000003,0,10334.57,Spring,False,0.511,"great phone ordered it on digico, got a european converter outlet with usb and works great in portugal with no issues. easy to activate.",1.0
36,ORD047830,ID0767661788,2019-06-03,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 1), ('iAssist Line', 1), ('Candle Inferno', 2)]",16355.0,65.58,-37.80819620000001,144.97330580000005,10,14785.08,Winter,False,1.2037,perfect,1.0
37,ORD366573,ID0196907921,2019-04-09,Nickolson,"[('Universe Note', 1), ('pearTV', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",27350.0,66.37,-37.8275691,144.9581941,15,23313.87,Autumn,True,1.4125,not like the first one i purchased in 2016 do not buy cheap,0.0
38,ORD103506,ID4380043473,2019-03-16,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 1)]",11410.0,66.58,-37.822972,144.9889144,5,10906.08,Autumn,True,1.5476,phone has a cracked screen the phone has a cracked screen. not sure if it happened during shipment or what either way i have cracked screen.,0.0
39,ORD143630,ID0377544503,2019-06-14,Thompson,"[('pearTV', 1), ('iAssist Line', 1), ('Toshika 750', 1)]",12855.0,72.54,-37.81548170000001,144.94546119999995,0,12927.54,Winter,True,0.3431,we love our thunder spots. we now have three through the house and like that you can drop in on the other spots. we do wish the clock faces had more customization options and that there were more faces in general.,1.0
40,ORD104117,ID1725216871,2019-07-12,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Toshika 750', 1), ('Universe Note', 2)]",12875.0,79.36,-37.8067646,144.9644611,0,12954.36,Winter,True,1.3909,"cool phone very fast good camera good hd video best phone i have ever had, camera works good, does not bomb out and require rebooting, display is really clear, battery last at least one full day",1.0
41,ORD195327,ID6197211587,2019-07-01,Thompson,"[('Toshika 750', 1), ('Thunder line', 2)]",8680.0,81.01,-37.8149572,144.9327763,0,8761.01,Winter,True,1.2824,picked this tablet up on black friday. what a great deal. works awesome and has all of the digico apps.,1.0
42,ORD112161,ID6167254955,2019-04-01,Nickolson,"[('Olivia x460', 1), ('pearTV', 1), ('Alcon 10', 2)]",25435.0,46.36,-37.81663320000001,144.97003569999995,10,22937.86,Autumn,False,0.2225,glitchy and slow this was the worst phone that i have ever bought. its extremely slow when opening apps or multi tasking. and from day one out the box i had trouble with the touchscreen. i mean i don't expect the quality of the flagship phones but the quality of this phone should put it in the 100 dollar range.,0.0
43,ORD025089,ID0361227898,2019-04-22,Bakers,"[('Toshika 750', 2), ('Universe Note', 1), ('Alcon 10', 2)]",29990.0,70.95,-37.8018159,144.9763155,5,28561.45,Autumn,False,1.8966,three stars its excellent no concerns as at the moment.,1.0
44,ORD066898,ID2886390252,2019-07-01,Thompson,"[('iStream', 1), ('Alcon 10', 1), ('Thunder line', 2), ('pearTV', 1)]",19770.0,48.43,-37.81400429999999,144.94429240000005,0,19818.43,Winter,False,0.2856,disappointed the phone was beat up and scratched poor condition,0.0
45,ORD427031,ID1463547087,2019-08-04,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 1)]",13270.0,51.25,-37.818549299999994,145.0032351,10,11994.25,Winter,False,0.9801998845180468,it broke so quick. you get what you pay for honestly.,0.0
46,ORD371849,ID0591435396,2019-06-19,Nickolson,"[('pearTV', 2), ('iAssist Line', 1), ('Olivia x460', 1), ('iStream', 2)]",16370.0,59.92,-37.818017499999996,144.96944430000005,25,12337.42,Winter,False,0.065,it arrived on time phone is so far so good. battery life is great,1.0
47,ORD271882,ID1833123396,2019-05-25,Thompson,"[('iStream', 2), ('Universe Note', 1), ('Thunder line', 2)]",8110.0,79.59,-37.8035927,144.954148,10,7378.59,Autumn,True,1.1872,"works as expected. works great, no problem to transfer and activate.",1.0
48,ORD382965,ID0294624741,2019-08-08,Nickolson,"[('Thunder line', 2), ('Universe Note', 2), ('Alcon 10', 2), ('Toshika 750', 2)]",37800.0,49.67,-37.819525399999996,144.9624772,10,34069.67,Winter,False,0.6306,face id don’t work i bought one of these phones currently using it rite now and the face id does not work i shipped it to my mother in the us then and she brought it to jamaica to me so it was hard for me to send it back.....all i’m saying is test ur products properly b4 selling them,0.0
49,ORD338443,ID1479897585,2019-02-24,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880.0,74.27,-37.8202395,144.9576732,5,3760.27,Summer,False,1.0604,it was easy to set up and affordable! love it!,1.0
50,ORD273053,ID0846591613,2019-08-12,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310.0,74.85,-37.8221518,144.96924919999995,5,3219.35,Winter,True,0.3968,"all good about the cell phone very good product. they added protection on the screen, thanks!",1.0
51,ORD403896,ID0131214954,2019-03-15,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('iStream', 2), ('Toshika 750', 1)]",7075.0,80.04,-37.8137832,144.9608233,15,6093.79,Autumn,True,0.9359,it perfect! the cell is a darker blue i love it! it's a smaller version of the olivia 8 and i can't wait to start using it!,1.0
52,ORD259297,ID3394730435,2019-07-05,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Toshika 750', 1), ('Candle Inferno', 2)]",9865.0,61.21,-37.810438500000004,144.94935669999995,15,8446.46,Winter,False,0.3199,five stars would recommend this seller. item was perfect and as described.,1.0
53,ORD465334,ID3775019753,2019-09-24,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310.0,103.88,-37.808276299999996,144.9835336,5,3248.38,Spring,True,1.0465,mobile phone is good the phone is very good，i like it!,1.0
54,ORD028290,ID0259617268,2019-05-27,Thompson,"[('Toshika 750', 2), ('iAssist Line', 1)]",10865.0,66.35,-37.8054791,144.9487798,25,8215.1,Autumn,False,0.8148,phone was like new! the refurbished phone i received was brand new! it still had the protective plastic all over it. phone was much better than described!!,1.0
55,ORD278736,ID6200184386,2019-10-11,Thompson,"[('Universe Note', 2), ('Alcon 10', 2), ('Lucent 330S', 2), ('Candle Inferno', 1)]",27690.0,103.72,-37.8205549,144.9532181,15,23640.22,Spring,True,1.0306,"great! the phone came in great condition, as far as i can see. i've been using the phone for about a month now and it's so far so good. holds an awesome charge, finger print reader is fine, the speaker quality is good and the camera is great. all are in good condition.",1.0
56,ORD359470,ID0962965882,2019-03-02,Thompson,"[('Olivia x460', 1), ('iAssist Line', 1), ('Toshika 750', 1), ('Universe Note', 2)]",14670.0,84.27,-37.7966811,144.95116480000004,5,14020.77,Autumn,True,1.8163,great phone and price this is the 3rd time i have purchased a refurbished phone from this vendor. get a great phone for a great price,1.0
57,ORD479610,ID4294474620,2019-10-26,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2)]",26540.0,82.19,-37.805352,144.97365259999995,25,19987.19,Spring,False,1.5177,an amazing device!! an amazing device!,1.0
58,ORD087945,ID0253027669,2019-04-26,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760.0,64.61,-37.8154174,144.94132199999999,15,6660.61,Autumn,False,0.5905,worth the buy! quality is amazing!,1.0
59,ORD062325,ID0571731182,2019-05-17,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Toshika 750', 2), ('Thunder line', 1)]",13710.0,67.93,-37.8242743,144.94398,10,12406.93,Autumn,False,1.3197,five stars all good.,1.0
60,ORD495103,ID6167231030,2019-02-21,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('Universe Note', 1)]",4825.0,95.48,-37.8134857,144.9585706,25,3714.23,Summer,True,1.0155,love the olivia universe s5 i received this phone in perfect condition. the only thing i didn't care for was the type of charger that came with it. i would buy another one if the price was lower since these phones are older now.,1.0
61,ORD260147,ID1889677160,2019-05-26,Bakers,"[('Olivia x460', 2), ('Universe Note', 2)]",9350.0,71.49,-37.83149,145.00616000000005,10,8486.49,Autumn,False,2.5784,excellent phone! great phone for my 13 year old son!,1.0
62,ORD384604,ID0767584651,2019-09-25,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2), ('pearTV', 1), ('Lucent 330S', 1)]",29800.0,104.37,-37.807606400000004,144.9708938,10,26924.37,Spring,True,1.2289,works great sounds great does not miss a beat wish it had a battery for better portability,1.0
63,ORD360633,ID6197211471,2019-03-02,Thompson,"[('Olivia x460', 2), ('Thunder line', 2), ('pearTV', 1)]",13120.0,66.62,-37.81304650000001,144.9335818,5,12530.62,Autumn,False,1.1868,great buy. would buy again. phone came earlier than expected. looks brand new eventing works great and came with all accessories and fast charging wall adapter.,1.0
64,ORD327926,ID6131956024,2019-11-01,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125.0,104.34,-37.8238593,144.9818731,5,18273.09,Spring,True,1.2318,"like new i bought an pear alcon xs, 512gb, gray - fully unlocked (renewed). works and looks like new. no scratches or scuffs.",1.0
65,ORD246371,ID0571731212,2019-10-02,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1)]",3450.0,105.99,-37.824337899999996,144.9445459,15,3038.49,Spring,True,1.3173,"battery dies a little too fast but overall it's good for the price just what i needed,battery dies a little too fast but overall it's good for the price.",1.0
66,ORD286551,ID2383211239,2019-06-27,Nickolson,"[('Toshika 750', 2), ('iStream', 1)]",8790.0,62.06,-37.8173557,144.96755149999996,0,8852.06,Winter,False,1.0733435108970732,"i have been very happy with this phone, and it's pink! for not being the most expensive phone ever i have been very happy with this phone, and it's pink! which makes me super happy.",1.0
67,ORD434213,ID6097143762,2019-12-10,Bakers,"[('iStream', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",6930.0,94.61,-37.802974299999995,145.0039623,0,7024.61,Summer,True,1.0957,we like it. very convenient,1.0
68,ORD034820,ID3215106468,2019-03-20,Thompson,"[('Toshika 750', 1), ('Thunder line', 1), ('Universe Note', 1)]",9950.0,76.39,-37.809872999999996,144.94906619999998,10,9031.39,Autumn,True,0.3578,trust this seller.. avrived fast on as spec'd i wanted the dual sims card slot that is not sold in the us and understand the limited warranty as a result.. the phone came and works solid.. side note this of a tmoblie account and will not work with some of the others.,1.0
69,ORD167354,ID1838361811,2019-06-01,Nickolson,"[('iStream', 2), ('pearTV', 2)]",12920.0,75.08,-37.8125294,144.96515349999999,10,11703.08,Winter,True,0.7781,"everything went great getting my phone everything went great getting my phone. it said gsm unlocked, but it was inf act an att phone. everything worked out great though!",1.0
70,ORD106246,ID0711331332,2019-07-02,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Candle Inferno', 2), ('Toshika 750', 1)]",18390.0,79.17,-37.80659489999999,144.95703669999997,25,13871.67,Winter,True,1.1074,four stars good,1.0
71,ORD344544,ID6167417928,2019-12-08,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Thunder line', 1), ('iAssist Line', 1)]",24765.0,95.56,-37.8155614,144.95816340000005,25,18669.31,Summer,True,1.0273,"three stars it works fine, except often i get a warning about the sm card. the battery drains pretty quickly too.",1.0
72,ORD155920,ID0253027681,2019-06-08,Thompson,"[('Olivia x460', 2), ('iAssist Line', 1)]",4675.0,63.29,-37.8163438,144.94261980000005,0,4738.29,Winter,False,0.5657,four stars perfet very good phone,1.0
73,ORD091806,ID6202514700,2019-11-28,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 2), ('Toshika 750', 1)]",9540.0,59.64,-37.8213638,144.9628387,0,9599.64,Spring,False,0.6659,first good phone i've owned. this is the first phone i've had that didn't annoy me with its sluggishness. battery lasts a long time. update: the phone is now broken for no reason other than what i assume is planned obsolescence. olivia hasn't responded to my request for service.,0.0
74,ORD002921,ID4520380527,2019-10-25,Thompson,"[('Alcon 10', 2), ('Universe Note', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",27690.0,76.09,-37.8146754,144.9577519,25,20843.59,Spring,False,1.0061573746813937,this is a great digico inferno hd8. i love the size. so much better than my first candle.,1.0
75,ORD276551,ID0332544910,2019-08-22,Thompson,"[('pearTV', 1), ('Candle Inferno', 2), ('Thunder line', 1), ('Olivia x460', 1)]",10575.0,62.09,-37.8099503,144.95043619999996,10,9579.59,Winter,False,0.4238,good phone good price like the price and performance,1.0
76,ORD433169,ID3218293551,2019-01-03,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('Toshika 750', 2)]",18815.0,96.55,-37.804659,144.95343119999995,5,17970.8,Summer,True,1.0531,"i liked the sound . what is troubling is that i paid extra money to have access to a million more songs. sometimes it doesn't work. ex. iassist play italian songs&#34; .don't have or don&#34; t understand. or play the opera tosca, response &#34;sorry i don&#34;t have that.",1.0
77,ORD022825,ID0224765801,2019-08-22,Bakers,"[('Universe Note', 1), ('iAssist Line', 2), ('iStream', 2), ('Alcon 10', 2)]",26100.0,75.15,-37.8104033,144.9990862,15,22260.15,Winter,True,0.342,love my phone i love my phone. i think my only complaint is that the battery dies quickly. other than that it works great!,1.0
78,ORD037630,ID2776664750,2019-01-13,Thompson,"[('Thunder line', 2), ('iAssist Line', 2)]",8810.0,86.01,-37.826402,144.951862,25,6693.51,Summer,True,1.5853,not much features.,0.0
79,ORD157729,ID0026034540,2019-05-05,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2), ('iAssist Line', 2)]",22040.0,65.15,-37.8173782,144.95609,15,18799.15,Autumn,False,0.9506,five stars great phone so far,1.0
80,ORD016094,ID4110787847,2019-02-19,Bakers,"[('pearTV', 2), ('Universe Note', 1), ('Thunder line', 2), ('iAssist Line', 1)]",22655.0,66.65,-37.8101503,144.9965522,10,20456.15,Summer,False,0.1174,five stars extremely happy with phone.. it's fast and that was my goal..,1.0
81,ORD034602,ID4698484073,2019-12-06,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 1)]",1655.0,74.1,-37.802619,145.00180790000005,25,1315.35,Summer,False,1.0044,just fantastic what a deal. quality all around with great features. i'm not going to repeat all the positives found in the other reviews. they are correct!,1.0
82,ORD177047,ID0385165533,2019-06-23,Bakers,"[('iStream', 2), ('Universe Note', 1), ('Thunder line', 2), ('Olivia x460', 1)]",9335.0,81.35,-37.8006624,144.98234519999997,25,7082.6,Winter,True,1.5376,renewed phone 6 month warranty great price,1.0
83,ORD076275,ID2318307718,2019-09-14,Nickolson,"[('pearTV', 1), ('Thunder line', 2), ('iStream', 2), ('iAssist Line', 1)]",13195.0,77.31,-37.8108058,144.9767273,0,13272.31,Spring,False,1.0724,"five stars arrived before was expected, new and work perfectly with tmobile.",1.0
84,ORD098809,ID0711331500,2019-06-14,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2), ('Alcon 10', 2), ('pearTV', 1)]",31970.0,66.45,-37.80713660000001,144.9565054,15,27240.95,Winter,False,1.0733435108970732,for what it does it's great for me a good alternative,1.0
85,ORD364355,ID0579383947,2019-10-11,Bakers,"[('Toshika 750', 1), ('iAssist Line', 1), ('Universe Note', 2), ('pearTV', 1)]",19755.0,78.32,-37.798441,144.99458909999996,10,17857.82,Spring,False,1.2875,four stars it is good and cheap.,1.0
86,ORD445703,ID0283255046,2019-11-04,Bakers,"[('Toshika 750', 2), ('Alcon 10', 2), ('pearTV', 1), ('Universe Note', 2)]",39750.0,79.54,-37.8089249,145.0088358,15,33867.04,Spring,False,1.2023,five stars work perfect,1.0
87,ORD296789,ID0581759708,2019-01-30,Thompson,"[('Universe Note', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",14860.0,83.18,-37.803945899999995,144.93133730000002,10,13457.18,Summer,False,1.6906,"it was better. the phone works perfectly. after the update, it was better.",1.0
88,ORD373211,ID6167440992,2019-03-01,Nickolson,"[('Olivia x460', 2), ('Thunder line', 2), ('pearTV', 2)]",19430.0,80.81,-37.8123619,144.9621441,5,18539.31,Autumn,True,0.9517,it was time for a up grade great phone great price and best of all it was unlocked 😁,1.0
89,ORD311787,ID0711358620,2019-12-12,Bakers,"[('Alcon 10', 2), ('Universe Note', 1)]",21350.0,98.47,-37.807320000000004,144.9582249,5,20380.97,Summer,True,1.0377551910585958,so far i love it. the only thing that was missing was ... so far i love it. the only thing that was missing was the instruction manual. i've kind of had to figure out how things work on my own,1.0
90,ORD436603,ID0702373594,2019-05-26,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('Thunder line', 2)]",23120.0,65.51,-37.8066464,144.9416534,10,20873.51,Autumn,False,0.8228,"i bought this to replace my wife's (1st generation) candle inferno. she likes it even better than the old one, especially the pinsharp screen.",1.0
91,ORD006446,ID1479905401,2019-07-06,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1), ('iAssist Line', 1)]",19815.0,66.43,-37.8206097,144.95685469999995,15,16909.18,Winter,False,1.1387,review honest the phone was exactly what was advertised. i recommend the phone for anyone looking for a sturdy phone. i recommend the buy for anyone based on my one experience.,1.0
92,ORD446916,ID1668523518,2019-06-13,Nickolson,"[('iStream', 1), ('Lucent 330S', 2), ('Universe Note', 2), ('Candle Inferno', 2)]",10370.0,65.8,-37.824097200000004,144.9486132,5,9917.3,Winter,False,1.0733435108970732,"five stars perfect phone, that's what i expected!",1.0
